id;score;deleted;nb_etoile;type_performance;domaine_id;type_domaine_id;commune_id;indicateur_id;exercice_id;created_by;created_date;last_modified_by;last_modified_date
19015;0;f;;INDICATEUR;;1051;284;1254;1151;admin;2019-12-12 16:30:10.679;admin;2019-12-12 16:30:10.679
19016;16;f;;INDICATEUR;;1051;284;1255;1151;admin;2019-12-12 16:30:10.682;admin;2019-12-12 16:30:10.682
19017;2;f;3;DOMAINE;1204;1051;284;;1151;admin;2019-12-12 16:30:10.686;admin;2019-12-12 16:30:10.69
19018;12;f;3;DOMAINE;1203;1051;284;;1151;admin;2019-12-12 16:30:10.694;admin;2019-12-12 16:30:10.698
19019;8;f;1;DOMAINE;1202;1051;284;;1151;admin;2019-12-12 16:30:10.702;admin;2019-12-12 16:30:10.706
19020;25.1000003814697;f;1;DOMAINE;1201;1051;284;;1151;admin;2019-12-12 16:30:10.71;admin;2019-12-12 16:30:10.714
18882;36.40000153;f;3;COMMUNE;;1051;270;;1151;admin;2019-12-12 16:30:10.475;admin;2019-12-12 16:37:46.409
18895;41.70000076;f;4;COMMUNE;;1051;124;;1151;admin;2019-12-12 16:30:10.556;admin;2019-12-12 16:37:46.492
19008;44.59999847;f;4;COMMUNE;;1051;39;;1151;admin;2019-12-12 16:30:10.635;admin;2019-12-12 16:37:46.574
19022;8;f;;INDICATEUR;;1051;143;1252;1151;admin;2019-12-12 16:30:10.743;admin;2019-12-12 16:30:10.743
19023;5.69999980926514;f;;INDICATEUR;;1051;143;1253;1151;admin;2019-12-12 16:30:10.746;admin;2019-12-12 16:30:10.746
19024;13;f;;INDICATEUR;;1051;143;1256;1151;admin;2019-12-12 16:30:10.748;admin;2019-12-12 16:30:10.748
19025;3.29999995231628;f;;INDICATEUR;;1051;143;1258;1151;admin;2019-12-12 16:30:10.751;admin;2019-12-12 16:30:10.751
19026;11;f;;INDICATEUR;;1051;143;1259;1151;admin;2019-12-12 16:30:10.753;admin;2019-12-12 16:30:10.753
19027;2;f;;INDICATEUR;;1051;143;1260;1151;admin;2019-12-12 16:30:10.757;admin;2019-12-12 16:30:10.757
19028;10;f;;INDICATEUR;;1051;143;1254;1151;admin;2019-12-12 16:30:10.759;admin;2019-12-12 16:30:10.759
19029;20;f;;INDICATEUR;;1051;143;1255;1151;admin;2019-12-12 16:30:10.761;admin;2019-12-12 16:30:10.761
19030;2;f;3;DOMAINE;1204;1051;143;;1151;admin;2019-12-12 16:30:10.765;admin;2019-12-12 16:30:10.769
19031;11;f;3;DOMAINE;1203;1051;143;;1151;admin;2019-12-12 16:30:10.772;admin;2019-12-12 16:30:10.776
19032;19.2999992370605;f;3;DOMAINE;1202;1051;143;;1151;admin;2019-12-12 16:30:10.779;admin;2019-12-12 16:30:10.783
19033;43.7000007629395;f;5;DOMAINE;1201;1051;143;;1151;admin;2019-12-12 16:30:10.787;admin;2019-12-12 16:30:10.792
19035;9;f;;INDICATEUR;;1051;321;1252;1151;admin;2019-12-12 16:30:10.827;admin;2019-12-12 16:30:10.827
19036;5.30000019073486;f;;INDICATEUR;;1051;321;1253;1151;admin;2019-12-12 16:30:10.83;admin;2019-12-12 16:30:10.83
19037;9;f;;INDICATEUR;;1051;321;1256;1151;admin;2019-12-12 16:30:10.833;admin;2019-12-12 16:30:10.833
19038;6.40000009536743;f;;INDICATEUR;;1051;321;1258;1151;admin;2019-12-12 16:30:10.836;admin;2019-12-12 16:30:10.836
19039;10;f;;INDICATEUR;;1051;321;1259;1151;admin;2019-12-12 16:30:10.839;admin;2019-12-12 16:30:10.839
19040;12;f;;INDICATEUR;;1051;321;1260;1151;admin;2019-12-12 16:30:10.844;admin;2019-12-12 16:30:10.844
19041;0;f;;INDICATEUR;;1051;321;1254;1151;admin;2019-12-12 16:30:10.847;admin;2019-12-12 16:30:10.847
19042;25;f;;INDICATEUR;;1051;321;1255;1151;admin;2019-12-12 16:30:10.85;admin;2019-12-12 16:30:10.85
19043;12;f;5;DOMAINE;1204;1051;321;;1151;admin;2019-12-12 16:30:10.854;admin;2019-12-12 16:30:10.859
19044;10;f;2;DOMAINE;1203;1051;321;;1151;admin;2019-12-12 16:30:10.863;admin;2019-12-12 16:30:10.868
19045;25.3999996185303;f;4;DOMAINE;1202;1051;321;;1151;admin;2019-12-12 16:30:10.872;admin;2019-12-12 16:30:10.877
19046;39.2999992370605;f;4;DOMAINE;1201;1051;321;;1151;admin;2019-12-12 16:30:10.881;admin;2019-12-12 16:30:10.886
19048;8;f;;INDICATEUR;;1051;259;1252;1151;admin;2019-12-12 16:30:10.92;admin;2019-12-12 16:30:10.92
19049;3.70000004768372;f;;INDICATEUR;;1051;259;1253;1151;admin;2019-12-12 16:30:10.922;admin;2019-12-12 16:30:10.922
19050;13;f;;INDICATEUR;;1051;259;1256;1151;admin;2019-12-12 16:30:10.925;admin;2019-12-12 16:30:10.925
19201;10;f;;INDICATEUR;;1051;259;1258;1151;admin;2019-12-12 16:30:10.928;admin;2019-12-12 16:30:10.928
19202;9;f;;INDICATEUR;;1051;259;1259;1151;admin;2019-12-12 16:30:10.931;admin;2019-12-12 16:30:10.931
19203;0;f;;INDICATEUR;;1051;259;1260;1151;admin;2019-12-12 16:30:10.936;admin;2019-12-12 16:30:10.936
19204;6;f;;INDICATEUR;;1051;259;1254;1151;admin;2019-12-12 16:30:10.939;admin;2019-12-12 16:30:10.939
19205;16;f;;INDICATEUR;;1051;259;1255;1151;admin;2019-12-12 16:30:10.942;admin;2019-12-12 16:30:10.942
19206;0;f;1;DOMAINE;1204;1051;259;;1151;admin;2019-12-12 16:30:10.946;admin;2019-12-12 16:30:10.951
19207;9;f;2;DOMAINE;1203;1051;259;;1151;admin;2019-12-12 16:30:10.955;admin;2019-12-12 16:30:10.96
19208;33;f;5;DOMAINE;1202;1051;259;;1151;admin;2019-12-12 16:30:10.964;admin;2019-12-12 16:30:10.969
19209;33.7000007629395;f;3;DOMAINE;1201;1051;259;;1151;admin;2019-12-12 16:30:10.972;admin;2019-12-12 16:30:10.977
19211;9;f;;INDICATEUR;;1051;137;1252;1151;admin;2019-12-12 16:30:11.012;admin;2019-12-12 16:30:11.012
19212;3.29999995231628;f;;INDICATEUR;;1051;137;1253;1151;admin;2019-12-12 16:30:11.015;admin;2019-12-12 16:30:11.015
19213;9;f;;INDICATEUR;;1051;137;1256;1151;admin;2019-12-12 16:30:11.019;admin;2019-12-12 16:30:11.019
19214;0;f;;INDICATEUR;;1051;137;1258;1151;admin;2019-12-12 16:30:11.022;admin;2019-12-12 16:30:11.022
19215;8;f;;INDICATEUR;;1051;137;1259;1151;admin;2019-12-12 16:30:11.026;admin;2019-12-12 16:30:11.026
19216;1;f;;INDICATEUR;;1051;137;1260;1151;admin;2019-12-12 16:30:11.031;admin;2019-12-12 16:30:11.031
19021;31.5;f;1;COMMUNE;;1051;284;;1151;admin;2019-12-12 16:30:10.715;admin;2019-12-12 16:37:46.658
19034;25.20000076;f;1;COMMUNE;;1051;143;;1151;admin;2019-12-12 16:30:10.794;admin;2019-12-12 16:37:46.752
19047;31;f;1;COMMUNE;;1051;321;;1151;admin;2019-12-12 16:30:10.888;admin;2019-12-12 16:37:46.845
19210;36.29999924;f;3;COMMUNE;;1051;259;;1151;admin;2019-12-12 16:30:10.979;admin;2019-12-12 16:37:46.936
19217;10;f;;INDICATEUR;;1051;137;1254;1151;admin;2019-12-12 16:30:11.033;admin;2019-12-12 16:30:11.033
19218;12;f;;INDICATEUR;;1051;137;1255;1151;admin;2019-12-12 16:30:11.036;admin;2019-12-12 16:30:11.036
19219;1;f;2;DOMAINE;1204;1051;137;;1151;admin;2019-12-12 16:30:11.04;admin;2019-12-12 16:30:11.045
19220;8;f;1;DOMAINE;1203;1051;137;;1151;admin;2019-12-12 16:30:11.048;admin;2019-12-12 16:30:11.053
19221;19;f;3;DOMAINE;1202;1051;137;;1151;admin;2019-12-12 16:30:11.057;admin;2019-12-12 16:30:11.063
19222;34.2999992370605;f;3;DOMAINE;1201;1051;137;;1151;admin;2019-12-12 16:30:11.067;admin;2019-12-12 16:30:11.072
19224;9;f;;INDICATEUR;;1051;162;1252;1151;admin;2019-12-12 16:30:11.105;admin;2019-12-12 16:30:11.105
19225;5.5;f;;INDICATEUR;;1051;162;1253;1151;admin;2019-12-12 16:30:11.107;admin;2019-12-12 16:30:11.107
19226;12;f;;INDICATEUR;;1051;162;1256;1151;admin;2019-12-12 16:30:11.11;admin;2019-12-12 16:30:11.11
19227;0;f;;INDICATEUR;;1051;162;1258;1151;admin;2019-12-12 16:30:11.112;admin;2019-12-12 16:30:11.112
19228;8;f;;INDICATEUR;;1051;162;1259;1151;admin;2019-12-12 16:30:11.115;admin;2019-12-12 16:30:11.115
19229;3;f;;INDICATEUR;;1051;162;1260;1151;admin;2019-12-12 16:30:11.119;admin;2019-12-12 16:30:11.119
19230;6;f;;INDICATEUR;;1051;162;1254;1151;admin;2019-12-12 16:30:11.122;admin;2019-12-12 16:30:11.122
19231;15;f;;INDICATEUR;;1051;162;1255;1151;admin;2019-12-12 16:30:11.124;admin;2019-12-12 16:30:11.124
19232;3;f;4;DOMAINE;1204;1051;162;;1151;admin;2019-12-12 16:30:11.128;admin;2019-12-12 16:30:11.133
19233;8;f;1;DOMAINE;1203;1051;162;;1151;admin;2019-12-12 16:30:11.137;admin;2019-12-12 16:30:11.142
19234;22;f;3;DOMAINE;1202;1051;162;;1151;admin;2019-12-12 16:30:11.146;admin;2019-12-12 16:30:11.151
19235;35.5;f;3;DOMAINE;1201;1051;162;;1151;admin;2019-12-12 16:30:11.155;admin;2019-12-12 16:30:11.16
19237;7;f;;INDICATEUR;;1051;340;1252;1151;admin;2019-12-12 16:30:11.194;admin;2019-12-12 16:30:11.194
19238;2.70000004768372;f;;INDICATEUR;;1051;340;1253;1151;admin;2019-12-12 16:30:11.197;admin;2019-12-12 16:30:11.197
19239;11;f;;INDICATEUR;;1051;340;1256;1151;admin;2019-12-12 16:30:11.199;admin;2019-12-12 16:30:11.199
19240;0;f;;INDICATEUR;;1051;340;1258;1151;admin;2019-12-12 16:30:11.203;admin;2019-12-12 16:30:11.203
19241;13;f;;INDICATEUR;;1051;340;1259;1151;admin;2019-12-12 16:30:11.206;admin;2019-12-12 16:30:11.206
19242;1;f;;INDICATEUR;;1051;340;1260;1151;admin;2019-12-12 16:30:11.213;admin;2019-12-12 16:30:11.213
19243;4;f;;INDICATEUR;;1051;340;1254;1151;admin;2019-12-12 16:30:11.216;admin;2019-12-12 16:30:11.216
19244;16;f;;INDICATEUR;;1051;340;1255;1151;admin;2019-12-12 16:30:11.219;admin;2019-12-12 16:30:11.219
19245;1;f;2;DOMAINE;1204;1051;340;;1151;admin;2019-12-12 16:30:11.225;admin;2019-12-12 16:30:11.23
19246;13;f;4;DOMAINE;1203;1051;340;;1151;admin;2019-12-12 16:30:11.234;admin;2019-12-12 16:30:11.24
19247;20;f;3;DOMAINE;1202;1051;340;;1151;admin;2019-12-12 16:30:11.244;admin;2019-12-12 16:30:11.249
19248;29.7000007629395;f;2;DOMAINE;1201;1051;340;;1151;admin;2019-12-12 16:30:11.254;admin;2019-12-12 16:30:11.259
19250;6;f;;INDICATEUR;;1051;213;1252;1151;admin;2019-12-12 16:30:11.297;admin;2019-12-12 16:30:11.297
19401;3;f;;INDICATEUR;;1051;213;1253;1151;admin;2019-12-12 16:30:11.3;admin;2019-12-12 16:30:11.3
19402;8;f;;INDICATEUR;;1051;213;1256;1151;admin;2019-12-12 16:30:11.303;admin;2019-12-12 16:30:11.303
19403;0;f;;INDICATEUR;;1051;213;1258;1151;admin;2019-12-12 16:30:11.306;admin;2019-12-12 16:30:11.306
19404;14;f;;INDICATEUR;;1051;213;1259;1151;admin;2019-12-12 16:30:11.308;admin;2019-12-12 16:30:11.308
19405;4;f;;INDICATEUR;;1051;213;1260;1151;admin;2019-12-12 16:30:11.315;admin;2019-12-12 16:30:11.315
19406;6;f;;INDICATEUR;;1051;213;1254;1151;admin;2019-12-12 16:30:11.319;admin;2019-12-12 16:30:11.319
19407;25;f;;INDICATEUR;;1051;213;1255;1151;admin;2019-12-12 16:30:11.322;admin;2019-12-12 16:30:11.322
19408;4;f;4;DOMAINE;1204;1051;213;;1151;admin;2019-12-12 16:30:11.327;admin;2019-12-12 16:30:11.332
19409;14;f;5;DOMAINE;1203;1051;213;;1151;admin;2019-12-12 16:30:11.338;admin;2019-12-12 16:30:11.344
19223;30.20000076;f;1;COMMUNE;;1051;137;;1151;admin;2019-12-12 16:30:11.073;admin;2019-12-12 16:37:47.029
19236;50.59999847;f;5;COMMUNE;;1051;162;;1151;admin;2019-12-12 16:30:11.162;admin;2019-12-12 16:37:47.125
19249;44.5;f;4;COMMUNE;;1051;340;;1151;admin;2019-12-12 16:30:11.261;admin;2019-12-12 16:37:47.23
19410;17;f;2;DOMAINE;1202;1051;213;;1151;admin;2019-12-12 16:30:11.349;admin;2019-12-12 16:30:11.355
19411;40;f;5;DOMAINE;1201;1051;213;;1151;admin;2019-12-12 16:30:11.36;admin;2019-12-12 16:30:11.365
19413;7;f;;INDICATEUR;;1051;308;1252;1151;admin;2019-12-12 16:30:11.403;admin;2019-12-12 16:30:11.403
19414;3.5;f;;INDICATEUR;;1051;308;1253;1151;admin;2019-12-12 16:30:11.406;admin;2019-12-12 16:30:11.406
19415;4;f;;INDICATEUR;;1051;308;1256;1151;admin;2019-12-12 16:30:11.409;admin;2019-12-12 16:30:11.409
19416;0;f;;INDICATEUR;;1051;308;1258;1151;admin;2019-12-12 16:30:11.412;admin;2019-12-12 16:30:11.412
19417;12;f;;INDICATEUR;;1051;308;1259;1151;admin;2019-12-12 16:30:11.415;admin;2019-12-12 16:30:11.415
19418;12;f;;INDICATEUR;;1051;308;1260;1151;admin;2019-12-12 16:30:11.42;admin;2019-12-12 16:30:11.42
19419;6;f;;INDICATEUR;;1051;308;1254;1151;admin;2019-12-12 16:30:11.423;admin;2019-12-12 16:30:11.423
19420;20;f;;INDICATEUR;;1051;308;1255;1151;admin;2019-12-12 16:30:11.427;admin;2019-12-12 16:30:11.427
19421;12;f;5;DOMAINE;1204;1051;308;;1151;admin;2019-12-12 16:30:11.432;admin;2019-12-12 16:30:11.438
19422;12;f;3;DOMAINE;1203;1051;308;;1151;admin;2019-12-12 16:30:11.443;admin;2019-12-12 16:30:11.449
19423;11;f;1;DOMAINE;1202;1051;308;;1151;admin;2019-12-12 16:30:11.454;admin;2019-12-12 16:30:11.46
19424;36.5;f;4;DOMAINE;1201;1051;308;;1151;admin;2019-12-12 16:30:11.465;admin;2019-12-12 16:30:11.471
19426;6;f;;INDICATEUR;;1051;345;1252;1151;admin;2019-12-12 16:30:11.513;admin;2019-12-12 16:30:11.513
19427;3.09999990463257;f;;INDICATEUR;;1051;345;1253;1151;admin;2019-12-12 16:30:11.516;admin;2019-12-12 16:30:11.516
19428;10;f;;INDICATEUR;;1051;345;1256;1151;admin;2019-12-12 16:30:11.52;admin;2019-12-12 16:30:11.52
19429;0;f;;INDICATEUR;;1051;345;1258;1151;admin;2019-12-12 16:30:11.523;admin;2019-12-12 16:30:11.523
19430;8;f;;INDICATEUR;;1051;345;1259;1151;admin;2019-12-12 16:30:11.527;admin;2019-12-12 16:30:11.527
19431;1;f;;INDICATEUR;;1051;345;1260;1151;admin;2019-12-12 16:30:11.534;admin;2019-12-12 16:30:11.534
19432;0;f;;INDICATEUR;;1051;345;1254;1151;admin;2019-12-12 16:30:11.537;admin;2019-12-12 16:30:11.537
19433;25;f;;INDICATEUR;;1051;345;1255;1151;admin;2019-12-12 16:30:11.541;admin;2019-12-12 16:30:11.541
19434;1;f;2;DOMAINE;1204;1051;345;;1151;admin;2019-12-12 16:30:11.546;admin;2019-12-12 16:30:11.552
19435;8;f;1;DOMAINE;1203;1051;345;;1151;admin;2019-12-12 16:30:11.557;admin;2019-12-12 16:30:11.563
19436;20;f;3;DOMAINE;1202;1051;345;;1151;admin;2019-12-12 16:30:11.567;admin;2019-12-12 16:30:11.573
19437;34.0999984741211;f;3;DOMAINE;1201;1051;345;;1151;admin;2019-12-12 16:30:11.578;admin;2019-12-12 16:30:11.584
19439;7;f;;INDICATEUR;;1051;67;1252;1151;admin;2019-12-12 16:30:11.625;admin;2019-12-12 16:30:11.625
19440;4.19999980926514;f;;INDICATEUR;;1051;67;1253;1151;admin;2019-12-12 16:30:11.628;admin;2019-12-12 16:30:11.628
19441;7;f;;INDICATEUR;;1051;67;1256;1151;admin;2019-12-12 16:30:11.632;admin;2019-12-12 16:30:11.632
19442;0;f;;INDICATEUR;;1051;67;1258;1151;admin;2019-12-12 16:30:11.635;admin;2019-12-12 16:30:11.635
19443;11;f;;INDICATEUR;;1051;67;1259;1151;admin;2019-12-12 16:30:11.638;admin;2019-12-12 16:30:11.638
19444;1;f;;INDICATEUR;;1051;67;1260;1151;admin;2019-12-12 16:30:11.644;admin;2019-12-12 16:30:11.644
19445;15;f;;INDICATEUR;;1051;67;1254;1151;admin;2019-12-12 16:30:11.648;admin;2019-12-12 16:30:11.648
19446;25;f;;INDICATEUR;;1051;67;1255;1151;admin;2019-12-12 16:30:11.651;admin;2019-12-12 16:30:11.651
19447;1;f;2;DOMAINE;1204;1051;67;;1151;admin;2019-12-12 16:30:11.656;admin;2019-12-12 16:30:11.661
19448;11;f;3;DOMAINE;1203;1051;67;;1151;admin;2019-12-12 16:30:11.666;admin;2019-12-12 16:30:11.671
19449;17;f;2;DOMAINE;1202;1051;67;;1151;admin;2019-12-12 16:30:11.676;admin;2019-12-12 16:30:11.682
19450;51.2000007629395;f;5;DOMAINE;1201;1051;67;;1151;admin;2019-12-12 16:30:11.687;admin;2019-12-12 16:30:11.693
19552;10;f;;INDICATEUR;;1051;276;1252;1151;admin;2019-12-12 16:30:11.73;admin;2019-12-12 16:30:11.73
19553;1.60000002384186;f;;INDICATEUR;;1051;276;1253;1151;admin;2019-12-12 16:30:11.733;admin;2019-12-12 16:30:11.733
19412;36.79999924;f;3;COMMUNE;;1051;213;;1151;admin;2019-12-12 16:30:11.367;admin;2019-12-12 16:37:47.332
19425;34.09999847;f;2;COMMUNE;;1051;308;;1151;admin;2019-12-12 16:30:11.473;admin;2019-12-12 16:37:47.437
19438;23.20000076;f;1;COMMUNE;;1051;345;;1151;admin;2019-12-12 16:30:11.586;admin;2019-12-12 16:37:47.548
19551;37.79999924;f;3;COMMUNE;;1051;67;;1151;admin;2019-12-12 16:30:11.694;admin;2019-12-12 16:37:47.662
19554;14;f;;INDICATEUR;;1051;276;1256;1151;admin;2019-12-12 16:30:11.736;admin;2019-12-12 16:30:11.736
19555;0;f;;INDICATEUR;;1051;276;1258;1151;admin;2019-12-12 16:30:11.74;admin;2019-12-12 16:30:11.74
19556;7;f;;INDICATEUR;;1051;276;1259;1151;admin;2019-12-12 16:30:11.743;admin;2019-12-12 16:30:11.743
19557;4;f;;INDICATEUR;;1051;276;1260;1151;admin;2019-12-12 16:30:11.748;admin;2019-12-12 16:30:11.748
19558;4;f;;INDICATEUR;;1051;276;1254;1151;admin;2019-12-12 16:30:11.752;admin;2019-12-12 16:30:11.752
19559;25;f;;INDICATEUR;;1051;276;1255;1151;admin;2019-12-12 16:30:11.755;admin;2019-12-12 16:30:11.755
19560;4;f;4;DOMAINE;1204;1051;276;;1151;admin;2019-12-12 16:30:11.76;admin;2019-12-12 16:30:11.765
19561;7;f;1;DOMAINE;1203;1051;276;;1151;admin;2019-12-12 16:30:11.77;admin;2019-12-12 16:30:11.776
19562;24;f;4;DOMAINE;1202;1051;276;;1151;admin;2019-12-12 16:30:11.781;admin;2019-12-12 16:30:11.786
19563;40.5999984741211;f;5;DOMAINE;1201;1051;276;;1151;admin;2019-12-12 16:30:11.791;admin;2019-12-12 16:30:11.797
19565;2;f;;INDICATEUR;;1051;83;1252;1151;admin;2019-12-12 16:30:11.836;admin;2019-12-12 16:30:11.836
19566;10;f;;INDICATEUR;;1051;83;1253;1151;admin;2019-12-12 16:30:11.839;admin;2019-12-12 16:30:11.839
19567;7;f;;INDICATEUR;;1051;83;1256;1151;admin;2019-12-12 16:30:11.842;admin;2019-12-12 16:30:11.842
19568;4.40000009536743;f;;INDICATEUR;;1051;83;1258;1151;admin;2019-12-12 16:30:11.846;admin;2019-12-12 16:30:11.846
19569;12;f;;INDICATEUR;;1051;83;1259;1151;admin;2019-12-12 16:30:11.849;admin;2019-12-12 16:30:11.849
19570;2;f;;INDICATEUR;;1051;83;1260;1151;admin;2019-12-12 16:30:11.855;admin;2019-12-12 16:30:11.855
19571;4;f;;INDICATEUR;;1051;83;1254;1151;admin;2019-12-12 16:30:11.859;admin;2019-12-12 16:30:11.859
19572;11;f;;INDICATEUR;;1051;83;1255;1151;admin;2019-12-12 16:30:11.863;admin;2019-12-12 16:30:11.863
19573;2;f;3;DOMAINE;1204;1051;83;;1151;admin;2019-12-12 16:30:11.868;admin;2019-12-12 16:30:11.874
19574;12;f;3;DOMAINE;1203;1051;83;;1151;admin;2019-12-12 16:30:11.879;admin;2019-12-12 16:30:11.884
19575;20.3999996185303;f;3;DOMAINE;1202;1051;83;;1151;admin;2019-12-12 16:30:11.889;admin;2019-12-12 16:30:11.895
19576;27;f;1;DOMAINE;1201;1051;83;;1151;admin;2019-12-12 16:30:11.9;admin;2019-12-12 16:30:11.906
19578;9;f;;INDICATEUR;;1051;346;1252;1151;admin;2019-12-12 16:30:11.947;admin;2019-12-12 16:30:11.947
19579;0.899999976158142;f;;INDICATEUR;;1051;346;1253;1151;admin;2019-12-12 16:30:11.951;admin;2019-12-12 16:30:11.951
19580;12;f;;INDICATEUR;;1051;346;1256;1151;admin;2019-12-12 16:30:11.954;admin;2019-12-12 16:30:11.954
19581;0;f;;INDICATEUR;;1051;346;1258;1151;admin;2019-12-12 16:30:11.958;admin;2019-12-12 16:30:11.958
19582;10;f;;INDICATEUR;;1051;346;1259;1151;admin;2019-12-12 16:30:11.962;admin;2019-12-12 16:30:11.962
19583;6;f;;INDICATEUR;;1051;346;1260;1151;admin;2019-12-12 16:30:11.969;admin;2019-12-12 16:30:11.969
19584;0;f;;INDICATEUR;;1051;346;1254;1151;admin;2019-12-12 16:30:11.973;admin;2019-12-12 16:30:11.973
19585;11;f;;INDICATEUR;;1051;346;1255;1151;admin;2019-12-12 16:30:11.977;admin;2019-12-12 16:30:11.977
19586;6;f;5;DOMAINE;1204;1051;346;;1151;admin;2019-12-12 16:30:11.983;admin;2019-12-12 16:30:11.989
19587;10;f;2;DOMAINE;1203;1051;346;;1151;admin;2019-12-12 16:30:11.994;admin;2019-12-12 16:30:12.001
19588;22;f;3;DOMAINE;1202;1051;346;;1151;admin;2019-12-12 16:30:12.006;admin;2019-12-12 16:30:12.013
19589;20.8999996185303;f;1;DOMAINE;1201;1051;346;;1151;admin;2019-12-12 16:30:12.017;admin;2019-12-12 16:30:12.023
19591;4;f;;INDICATEUR;;1051;51;1252;1151;admin;2019-12-12 16:30:12.067;admin;2019-12-12 16:30:12.067
19592;4.30000019073486;f;;INDICATEUR;;1051;51;1253;1151;admin;2019-12-12 16:30:12.071;admin;2019-12-12 16:30:12.071
19593;2;f;;INDICATEUR;;1051;51;1256;1151;admin;2019-12-12 16:30:12.075;admin;2019-12-12 16:30:12.075
19594;0;f;;INDICATEUR;;1051;51;1258;1151;admin;2019-12-12 16:30:12.078;admin;2019-12-12 16:30:12.078
19595;3;f;;INDICATEUR;;1051;51;1259;1151;admin;2019-12-12 16:30:12.082;admin;2019-12-12 16:30:12.082
19596;12;f;;INDICATEUR;;1051;51;1260;1151;admin;2019-12-12 16:30:12.089;admin;2019-12-12 16:30:12.089
19597;3;f;;INDICATEUR;;1051;51;1254;1151;admin;2019-12-12 16:30:12.092;admin;2019-12-12 16:30:12.092
19598;25;f;;INDICATEUR;;1051;51;1255;1151;admin;2019-12-12 16:30:12.096;admin;2019-12-12 16:30:12.096
19564;26;f;1;COMMUNE;;1051;276;;1151;admin;2019-12-12 16:30:11.798;admin;2019-12-12 16:37:47.778
19577;41.70000076;f;4;COMMUNE;;1051;83;;1151;admin;2019-12-12 16:30:11.907;admin;2019-12-12 16:37:47.899
19590;28.70000076;f;1;COMMUNE;;1051;346;;1151;admin;2019-12-12 16:30:12.025;admin;2019-12-12 16:37:48.026
19599;12;f;5;DOMAINE;1204;1051;51;;1151;admin;2019-12-12 16:30:12.102;admin;2019-12-12 16:30:12.108
19600;3;f;1;DOMAINE;1203;1051;51;;1151;admin;2019-12-12 16:30:12.113;admin;2019-12-12 16:30:12.119
19751;12;f;1;DOMAINE;1202;1051;51;;1151;admin;2019-12-12 16:30:12.123;admin;2019-12-12 16:30:12.13
19752;36.2999992370605;f;4;DOMAINE;1201;1051;51;;1151;admin;2019-12-12 16:30:12.135;admin;2019-12-12 16:30:12.141
19754;8;f;;INDICATEUR;;1051;41;1252;1151;admin;2019-12-12 16:30:12.182;admin;2019-12-12 16:30:12.182
19755;1;f;;INDICATEUR;;1051;41;1253;1151;admin;2019-12-12 16:30:12.186;admin;2019-12-12 16:30:12.186
19756;7;f;;INDICATEUR;;1051;41;1256;1151;admin;2019-12-12 16:30:12.19;admin;2019-12-12 16:30:12.19
19757;5;f;;INDICATEUR;;1051;41;1258;1151;admin;2019-12-12 16:30:12.193;admin;2019-12-12 16:30:12.193
19758;14;f;;INDICATEUR;;1051;41;1259;1151;admin;2019-12-12 16:30:12.197;admin;2019-12-12 16:30:12.197
19759;1;f;;INDICATEUR;;1051;41;1260;1151;admin;2019-12-12 16:30:12.204;admin;2019-12-12 16:30:12.204
19760;8;f;;INDICATEUR;;1051;41;1254;1151;admin;2019-12-12 16:30:12.208;admin;2019-12-12 16:30:12.208
19761;25;f;;INDICATEUR;;1051;41;1255;1151;admin;2019-12-12 16:30:12.212;admin;2019-12-12 16:30:12.212
19762;1;f;2;DOMAINE;1204;1051;41;;1151;admin;2019-12-12 16:30:12.218;admin;2019-12-12 16:30:12.225
19763;14;f;5;DOMAINE;1203;1051;41;;1151;admin;2019-12-12 16:30:12.23;admin;2019-12-12 16:30:12.236
19764;12;f;1;DOMAINE;1202;1051;41;;1151;admin;2019-12-12 16:30:12.241;admin;2019-12-12 16:30:12.248
19765;42;f;5;DOMAINE;1201;1051;41;;1151;admin;2019-12-12 16:30:12.253;admin;2019-12-12 16:30:12.26
19767;9;f;;INDICATEUR;;1051;42;1252;1151;admin;2019-12-12 16:30:12.301;admin;2019-12-12 16:30:12.301
19768;7.09999990463257;f;;INDICATEUR;;1051;42;1253;1151;admin;2019-12-12 16:30:12.305;admin;2019-12-12 16:30:12.305
19769;1;f;;INDICATEUR;;1051;42;1256;1151;admin;2019-12-12 16:30:12.309;admin;2019-12-12 16:30:12.309
19770;0;f;;INDICATEUR;;1051;42;1258;1151;admin;2019-12-12 16:30:12.312;admin;2019-12-12 16:30:12.312
19771;10;f;;INDICATEUR;;1051;42;1259;1151;admin;2019-12-12 16:30:12.316;admin;2019-12-12 16:30:12.316
19772;1;f;;INDICATEUR;;1051;42;1260;1151;admin;2019-12-12 16:30:12.324;admin;2019-12-12 16:30:12.324
19773;5;f;;INDICATEUR;;1051;42;1254;1151;admin;2019-12-12 16:30:12.329;admin;2019-12-12 16:30:12.329
19774;12;f;;INDICATEUR;;1051;42;1255;1151;admin;2019-12-12 16:30:12.333;admin;2019-12-12 16:30:12.333
19775;1;f;2;DOMAINE;1204;1051;42;;1151;admin;2019-12-12 16:30:12.339;admin;2019-12-12 16:30:12.346
19776;10;f;2;DOMAINE;1203;1051;42;;1151;admin;2019-12-12 16:30:12.352;admin;2019-12-12 16:30:12.359
19777;11;f;1;DOMAINE;1202;1051;42;;1151;admin;2019-12-12 16:30:12.366;admin;2019-12-12 16:30:12.375
